name,race,pick_name,pick_index,pick_race,names,races,same_race
Taylor,Pacific Islander,Alexi,3,Pacific Islander,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Multiracial' 'Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic'
 'Middle Eastern' 'Native American']",True
Taylor,Pacific Islander,Rory,4,Pacific Islander,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Native American' 'Multiracial' 'Black' 'White' 'Pacific Islander'
 'Asian' 'Hispanic' 'Middle Eastern']",True
Taylor,Pacific Islander,Remi,5,Pacific Islander,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Middle Eastern' 'Native American' 'Multiracial' 'Black' 'White'
 'Pacific Islander' 'Asian' 'Hispanic']",True
Taylor,Pacific Islander,London,6,Pacific Islander,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Hispanic' 'Middle Eastern' 'Native American' 'Multiracial' 'Black'
 'White' 'Pacific Islander' 'Asian']",True
Taylor,Asian,Rory,4,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Asian' 'Hispanic' 'Middle Eastern' 'Native American' 'Multiracial'
 'Black' 'White' 'Pacific Islander']",False
Taylor,Asian,Remy,1,Asian,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern' 'Native American'
 'Multiracial' 'Black' 'White']",True
Taylor,Asian,Kendall,2,Asian,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial' 'Black']",True
Taylor,Asian,Alexi,3,Asian,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial']",True
Taylor,Asian,Rory,4,Asian,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Multiracial' 'Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic'
 'Middle Eastern' 'Native American']",True
Taylor,Asian,Remy,1,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Native American' 'Multiracial' 'Black' 'White' 'Pacific Islander'
 'Asian' 'Hispanic' 'Middle Eastern']",False
Taylor,Asian,London,6,Asian,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Middle Eastern' 'Native American' 'Multiracial' 'Black' 'White'
 'Pacific Islander' 'Asian' 'Hispanic']",True
Taylor,Asian,Sage,7,Asian,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Hispanic' 'Middle Eastern' 'Native American' 'Multiracial' 'Black'
 'White' 'Pacific Islander' 'Asian']",True
Sage,Asian,Jordyn,1,Asian,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Sage,Asian,Tatum,2,Asian,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Middle Eastern' 'White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic']",True
Sage,Asian,Ashton,3,Asian,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Hispanic' 'Middle Eastern' 'White' 'Asian' 'Native American'
 'Multiracial' 'Black' 'Pacific Islander']",True
Sage,Asian,Skylar,4,Asian,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial' 'Black']",True
Sage,Asian,Taylor,5,Asian,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial']",True
Sage,Asian,Emerson,6,Asian,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Multiracial' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'White' 'Asian' 'Native American']",True
Sage,Asian,Jesse,7,Asian,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Native American' 'Multiracial' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian']",True
Sage,Asian,Jordyn,1,Native American,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Asian' 'Native American' 'Multiracial' 'Black' 'Pacific Islander'
 'Hispanic' 'Middle Eastern' 'White']",False
Sage,Native American,Tatum,2,Native American,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Sage,Native American,Ashton,3,Native American,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Middle Eastern' 'White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic']",True
Sage,Native American,Skylar,4,Native American,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Hispanic' 'Middle Eastern' 'White' 'Asian' 'Native American'
 'Multiracial' 'Black' 'Pacific Islander']",True
Sage,Native American,Taylor,5,Native American,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial' 'Black']",True
Sage,Native American,Emerson,6,Native American,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial']",True
Sage,Native American,Jesse,7,Native American,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Multiracial' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'White' 'Asian' 'Native American']",True
Sage,Native American,Frankie,0,Native American,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Native American' 'Multiracial' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian']",True
Sage,Native American,Jordyn,1,Native American,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Asian' 'Native American' 'Multiracial' 'Black' 'Pacific Islander'
 'Hispanic' 'Middle Eastern' 'White']",True
Sage,Multiracial,Ashton,3,Multiracial,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Sage,Multiracial,Skylar,4,Multiracial,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Middle Eastern' 'White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic']",True
Sage,Multiracial,Taylor,5,Multiracial,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Hispanic' 'Middle Eastern' 'White' 'Asian' 'Native American'
 'Multiracial' 'Black' 'Pacific Islander']",True
Sage,Multiracial,Emerson,6,Multiracial,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial' 'Black']",True
Sage,Multiracial,Jesse,7,Multiracial,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial']",True
Sage,Multiracial,Jordyn,1,Black,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Multiracial' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'White' 'Asian' 'Native American']",False
Sage,Multiracial,Jordyn,1,Multiracial,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Native American' 'Multiracial' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian']",True
Sage,Multiracial,Tatum,2,Multiracial,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Asian' 'Native American' 'Multiracial' 'Black' 'Pacific Islander'
 'Hispanic' 'Middle Eastern' 'White']",True
Sage,Black,Skylar,4,Black,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Sage,Black,Taylor,5,Black,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Middle Eastern' 'White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic']",True
Sage,Black,Emerson,6,Black,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Hispanic' 'Middle Eastern' 'White' 'Asian' 'Native American'
 'Multiracial' 'Black' 'Pacific Islander']",True
Sage,Black,Emerson,6,Multiracial,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial' 'Black']",False
Sage,Black,Jordyn,1,Pacific Islander,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial']",False
Sage,Black,Jordyn,1,Black,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Multiracial' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'White' 'Asian' 'Native American']",True
Sage,Black,Tatum,2,Black,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Native American' 'Multiracial' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian']",True
Sage,Black,Ashton,3,Black,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Asian' 'Native American' 'Multiracial' 'Black' 'Pacific Islander'
 'Hispanic' 'Middle Eastern' 'White']",True
Sage,Pacific Islander,Taylor,5,Pacific Islander,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Sage,Pacific Islander,Emerson,6,Pacific Islander,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Middle Eastern' 'White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic']",True
Sage,Pacific Islander,Jesse,7,Pacific Islander,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Hispanic' 'Middle Eastern' 'White' 'Asian' 'Native American'
 'Multiracial' 'Black' 'Pacific Islander']",True
Sage,Pacific Islander,Frankie,0,Pacific Islander,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial' 'Black']",True
Sage,Pacific Islander,Jordyn,1,Pacific Islander,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial']",True
Sage,Pacific Islander,Tatum,2,Pacific Islander,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Multiracial' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'White' 'Asian' 'Native American']",True
Sage,Pacific Islander,Ashton,3,Pacific Islander,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Native American' 'Multiracial' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian']",True
Sage,Pacific Islander,Skylar,4,Pacific Islander,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Asian' 'Native American' 'Multiracial' 'Black' 'Pacific Islander'
 'Hispanic' 'Middle Eastern' 'White']",True
Sage,Hispanic,Emerson,6,Hispanic,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Sage,Hispanic,Jesse,7,Hispanic,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Middle Eastern' 'White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic']",True
Sage,Hispanic,Frankie,0,Hispanic,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Hispanic' 'Middle Eastern' 'White' 'Asian' 'Native American'
 'Multiracial' 'Black' 'Pacific Islander']",True
Sage,Hispanic,Jordyn,1,Hispanic,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial' 'Black']",True
Sage,Hispanic,Tatum,2,Hispanic,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial']",True
Sage,Hispanic,Ashton,3,Hispanic,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Multiracial' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'White' 'Asian' 'Native American']",True
Sage,Hispanic,Skylar,4,Hispanic,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Native American' 'Multiracial' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian']",True
Sage,Hispanic,Taylor,5,Hispanic,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Asian' 'Native American' 'Multiracial' 'Black' 'Pacific Islander'
 'Hispanic' 'Middle Eastern' 'White']",True
Sage,Middle Eastern,Jesse,7,Middle Eastern,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Sage,Middle Eastern,Frankie,0,Middle Eastern,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Middle Eastern' 'White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic']",True
Sage,Middle Eastern,Jordyn,1,Middle Eastern,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Hispanic' 'Middle Eastern' 'White' 'Asian' 'Native American'
 'Multiracial' 'Black' 'Pacific Islander']",True
Sage,Middle Eastern,Tatum,2,Middle Eastern,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial' 'Black']",True
Sage,Middle Eastern,Ashton,3,Middle Eastern,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial']",True
Sage,Middle Eastern,Skylar,4,Middle Eastern,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Multiracial' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'White' 'Asian' 'Native American']",True
Sage,Middle Eastern,Taylor,5,Middle Eastern,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Native American' 'Multiracial' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian']",True
Sage,Middle Eastern,Emerson,6,Middle Eastern,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Asian' 'Native American' 'Multiracial' 'Black' 'Pacific Islander'
 'Hispanic' 'Middle Eastern' 'White']",True
Sage,White,Jordyn,1,Asian,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",False
Sage,White,Jordyn,1,White,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Middle Eastern' 'White' 'Asian' 'Native American' 'Multiracial' 'Black'
 'Pacific Islander' 'Hispanic']",True
Sage,White,Tatum,2,White,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Hispanic' 'Middle Eastern' 'White' 'Asian' 'Native American'
 'Multiracial' 'Black' 'Pacific Islander']",True
Sage,White,Emerson,6,Multiracial,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial' 'Black']",False
Sage,White,Skylar,4,White,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian'
 'Native American' 'Multiracial']",True
Sage,White,Taylor,5,White,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Multiracial' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'White' 'Asian' 'Native American']",True
Sage,White,Emerson,6,White,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Native American' 'Multiracial' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian']",True
Sage,White,Jesse,7,White,"['Frankie', 'Jordyn', 'Tatum', 'Ashton', 'Skylar', 'Taylor', 'Emerson', 'Jesse']","['Asian' 'Native American' 'Multiracial' 'Black' 'Pacific Islander'
 'Hispanic' 'Middle Eastern' 'White']",True
River,Asian,Ashton,1,Asian,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic' 'Multiracial'
 'Native American' 'Pacific Islander']",True
River,Asian,Shawn,2,Asian,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Pacific Islander' 'Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic'
 'Multiracial' 'Native American']",True
River,Asian,Emery,3,Asian,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Native American' 'Pacific Islander' 'Middle Eastern' 'Asian' 'White'
 'Black' 'Hispanic' 'Multiracial']",True
River,Asian,Charlie,4,Asian,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Multiracial' 'Native American' 'Pacific Islander' 'Middle Eastern'
 'Asian' 'White' 'Black' 'Hispanic']",True
River,Asian,Sage,5,Asian,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White' 'Black']",True
River,Asian,Dylan,6,Asian,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Black' 'Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White']",True
River,Asian,Bailey,7,Asian,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern' 'Asian']",True
River,Asian,Sam,0,Asian,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Asian' 'White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern']",True
River,White,Shawn,2,White,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic' 'Multiracial'
 'Native American' 'Pacific Islander']",True
River,White,Emery,3,White,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Pacific Islander' 'Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic'
 'Multiracial' 'Native American']",True
River,White,Charlie,4,White,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Native American' 'Pacific Islander' 'Middle Eastern' 'Asian' 'White'
 'Black' 'Hispanic' 'Multiracial']",True
River,White,Sage,5,White,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Multiracial' 'Native American' 'Pacific Islander' 'Middle Eastern'
 'Asian' 'White' 'Black' 'Hispanic']",True
River,White,Dylan,6,White,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White' 'Black']",True
River,White,Bailey,7,White,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Black' 'Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White']",True
River,White,Ashton,1,Black,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern' 'Asian']",False
River,White,Ashton,1,White,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Asian' 'White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern']",True
River,Black,Emery,3,Black,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic' 'Multiracial'
 'Native American' 'Pacific Islander']",True
River,Black,Charlie,4,Black,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Pacific Islander' 'Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic'
 'Multiracial' 'Native American']",True
River,Black,Sage,5,Black,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Native American' 'Pacific Islander' 'Middle Eastern' 'Asian' 'White'
 'Black' 'Hispanic' 'Multiracial']",True
River,Black,Dylan,6,Black,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Multiracial' 'Native American' 'Pacific Islander' 'Middle Eastern'
 'Asian' 'White' 'Black' 'Hispanic']",True
River,Black,Bailey,7,Black,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White' 'Black']",True
River,Black,Sam,0,Black,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Black' 'Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White']",True
River,Black,Ashton,1,Black,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern' 'Asian']",True
River,Black,Shawn,2,Black,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Asian' 'White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern']",True
River,Hispanic,Charlie,4,Hispanic,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic' 'Multiracial'
 'Native American' 'Pacific Islander']",True
River,Hispanic,Sage,5,Hispanic,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Pacific Islander' 'Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic'
 'Multiracial' 'Native American']",True
