name,race,career,hobbies,pick_name,pick_index,pick_race,pick_career,pick_hobbies,names,races,careers,hobbies,same_race
Morgan,White,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Quinn,5,Mixed race,Occupational Health and Safety Specialist,"Traveling, Martial arts","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Black' 'Asian' 'Hispanic' 'Arab' 'White' 'Mixed race' 'Indigenous'
 'Pacific Islander']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,White,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Black,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Pacific Islander' 'Black' 'Asian' 'Hispanic' 'Arab' 'White' 'Mixed race'
 'Indigenous']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Mixed race,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Pacific Islander,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Indigenous' 'Pacific Islander' 'Black' 'Asian' 'Hispanic' 'Arab' 'White'
 'Mixed race']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Mixed race,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Indigenous,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Mixed race' 'Indigenous' 'Pacific Islander' 'Black' 'Asian' 'Hispanic'
 'Arab' 'White']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Mixed race,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Mixed race,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['White' 'Mixed race' 'Indigenous' 'Pacific Islander' 'Black' 'Asian'
 'Hispanic' 'Arab']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",True
Morgan,Mixed race,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,White,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Arab' 'White' 'Mixed race' 'Indigenous' 'Pacific Islander' 'Black'
 'Asian' 'Hispanic']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Mixed race,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Arab,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Hispanic' 'Arab' 'White' 'Mixed race' 'Indigenous' 'Pacific Islander'
 'Black' 'Asian']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Mixed race,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Hispanic,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Asian' 'Hispanic' 'Arab' 'White' 'Mixed race' 'Indigenous'
 'Pacific Islander' 'Black']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Mixed race,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Quinn,5,Mixed race,Occupational Health and Safety Specialist,"Traveling, Martial arts","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Black' 'Asian' 'Hispanic' 'Arab' 'White' 'Mixed race' 'Indigenous'
 'Pacific Islander']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",True
Morgan,Mixed race,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Black,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Pacific Islander' 'Black' 'Asian' 'Hispanic' 'Arab' 'White' 'Mixed race'
 'Indigenous']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Indigenous,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Pacific Islander,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Indigenous' 'Pacific Islander' 'Black' 'Asian' 'Hispanic' 'Arab' 'White'
 'Mixed race']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Indigenous,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Quinn,5,Hispanic,Occupational Health and Safety Specialist,"Traveling, Martial arts","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Mixed race' 'Indigenous' 'Pacific Islander' 'Black' 'Asian' 'Hispanic'
 'Arab' 'White']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Indigenous,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Mixed race,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['White' 'Mixed race' 'Indigenous' 'Pacific Islander' 'Black' 'Asian'
 'Hispanic' 'Arab']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Indigenous,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,White,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Arab' 'White' 'Mixed race' 'Indigenous' 'Pacific Islander' 'Black'
 'Asian' 'Hispanic']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Indigenous,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Arab,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Hispanic' 'Arab' 'White' 'Mixed race' 'Indigenous' 'Pacific Islander'
 'Black' 'Asian']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Indigenous,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Quinn,5,Indigenous,Occupational Health and Safety Specialist,"Traveling, Martial arts","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Asian' 'Hispanic' 'Arab' 'White' 'Mixed race' 'Indigenous'
 'Pacific Islander' 'Black']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",True
Morgan,Indigenous,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Quinn,5,Mixed race,Occupational Health and Safety Specialist,"Traveling, Martial arts","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Black' 'Asian' 'Hispanic' 'Arab' 'White' 'Mixed race' 'Indigenous'
 'Pacific Islander']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Morgan,Indigenous,Occupational Health and Safety Specialist,"Stand-up comedy, Painting, Genealogy",Kerry,1,Black,Dentist,"Urban exploration, Stand-up comedy","['Jo', 'Kerry', 'Jesse', 'Micah', 'Brook', 'Quinn', 'Charlie', 'Marley']","['Pacific Islander' 'Black' 'Asian' 'Hispanic' 'Arab' 'White' 'Mixed race'
 'Indigenous']","['Mechanical Engineer', 'Dentist', 'Research Scientist', 'Financial Analyst', 'Psychologist', 'Occupational Health and Safety Specialist', 'Software Developer', 'Financial Planner']","['Scuba diving, Bungee jumping', 'Urban exploration, Stand-up comedy', 'Painting, Playing an instrument', 'Swimming, Home brewing', 'Ghost hunting, Bird watching', 'Traveling, Martial arts', 'Genealogy, Model trains', 'Cross-stitching, Astronomy']",False
Emery,Arab,Urban Planner,"Fishing, Playing video games, Yoga",Sage,7,Hispanic,Urban Planner,"Playing an instrument, Fishing","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Asian' 'Arab' 'Indigenous' 'Pacific Islander' 'White' 'Black'
 'Mixed race' 'Hispanic']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Arab,Urban Planner,"Fishing, Playing video games, Yoga",Brook,2,Arab,Aerospace Engineer,"Sculpting, Urban exploration","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Hispanic' 'Asian' 'Arab' 'Indigenous' 'Pacific Islander' 'White' 'Black'
 'Mixed race']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",True
Emery,Arab,Urban Planner,"Fishing, Playing video games, Yoga",Sage,7,Black,Urban Planner,"Playing an instrument, Fishing","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Mixed race' 'Hispanic' 'Asian' 'Arab' 'Indigenous' 'Pacific Islander'
 'White' 'Black']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Arab,Urban Planner,"Fishing, Playing video games, Yoga",Brook,2,Hispanic,Aerospace Engineer,"Sculpting, Urban exploration","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Black' 'Mixed race' 'Hispanic' 'Asian' 'Arab' 'Indigenous'
 'Pacific Islander' 'White']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Arab,Urban Planner,"Fishing, Playing video games, Yoga",Brook,2,Mixed race,Aerospace Engineer,"Sculpting, Urban exploration","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['White' 'Black' 'Mixed race' 'Hispanic' 'Asian' 'Arab' 'Indigenous'
 'Pacific Islander']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Arab,Urban Planner,"Fishing, Playing video games, Yoga",Brook,2,Black,Aerospace Engineer,"Sculpting, Urban exploration","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Pacific Islander' 'White' 'Black' 'Mixed race' 'Hispanic' 'Asian' 'Arab'
 'Indigenous']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Arab,Urban Planner,"Fishing, Playing video games, Yoga",Amari,6,Asian,Financial Planner,"Photography, Embroidery","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Indigenous' 'Pacific Islander' 'White' 'Black' 'Mixed race' 'Hispanic'
 'Asian' 'Arab']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Arab,Urban Planner,"Fishing, Playing video games, Yoga",Sage,7,Asian,Urban Planner,"Playing an instrument, Fishing","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Arab' 'Indigenous' 'Pacific Islander' 'White' 'Black' 'Mixed race'
 'Hispanic' 'Asian']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Indigenous,Urban Planner,"Fishing, Playing video games, Yoga",Brook,2,Indigenous,Aerospace Engineer,"Sculpting, Urban exploration","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Asian' 'Arab' 'Indigenous' 'Pacific Islander' 'White' 'Black'
 'Mixed race' 'Hispanic']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",True
Emery,Indigenous,Urban Planner,"Fishing, Playing video games, Yoga",Sage,7,Mixed race,Urban Planner,"Playing an instrument, Fishing","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Hispanic' 'Asian' 'Arab' 'Indigenous' 'Pacific Islander' 'White' 'Black'
 'Mixed race']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Indigenous,Urban Planner,"Fishing, Playing video games, Yoga",Dale,4,Indigenous,Interior Designer,"Cross-stitching, Playing video games","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Mixed race' 'Hispanic' 'Asian' 'Arab' 'Indigenous' 'Pacific Islander'
 'White' 'Black']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",True
Emery,Indigenous,Urban Planner,"Fishing, Playing video games, Yoga",Finley,5,Indigenous,Biomedical Scientist,"Hiking, Meditating","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Black' 'Mixed race' 'Hispanic' 'Asian' 'Arab' 'Indigenous'
 'Pacific Islander' 'White']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",True
Emery,Indigenous,Urban Planner,"Fishing, Playing video games, Yoga",Amari,6,Indigenous,Financial Planner,"Photography, Embroidery","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['White' 'Black' 'Mixed race' 'Hispanic' 'Asian' 'Arab' 'Indigenous'
 'Pacific Islander']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",True
Emery,Indigenous,Urban Planner,"Fishing, Playing video games, Yoga",Sage,7,Indigenous,Urban Planner,"Playing an instrument, Fishing","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Pacific Islander' 'White' 'Black' 'Mixed race' 'Hispanic' 'Asian' 'Arab'
 'Indigenous']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",True
Emery,Indigenous,Urban Planner,"Fishing, Playing video games, Yoga",Sage,7,Arab,Urban Planner,"Playing an instrument, Fishing","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Indigenous' 'Pacific Islander' 'White' 'Black' 'Mixed race' 'Hispanic'
 'Asian' 'Arab']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Indigenous,Urban Planner,"Fishing, Playing video games, Yoga",Sage,7,Asian,Urban Planner,"Playing an instrument, Fishing","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Arab' 'Indigenous' 'Pacific Islander' 'White' 'Black' 'Mixed race'
 'Hispanic' 'Asian']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Pacific Islander,Urban Planner,"Fishing, Playing video games, Yoga",Sage,7,Hispanic,Urban Planner,"Playing an instrument, Fishing","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Asian' 'Arab' 'Indigenous' 'Pacific Islander' 'White' 'Black'
 'Mixed race' 'Hispanic']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Pacific Islander,Urban Planner,"Fishing, Playing video games, Yoga",Sage,7,Mixed race,Urban Planner,"Playing an instrument, Fishing","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Hispanic' 'Asian' 'Arab' 'Indigenous' 'Pacific Islander' 'White' 'Black'
 'Mixed race']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
Emery,Pacific Islander,Urban Planner,"Fishing, Playing video games, Yoga",Sage,7,Black,Urban Planner,"Playing an instrument, Fishing","['Payton', 'Phoenix', 'Brook', 'Terry', 'Dale', 'Finley', 'Amari', 'Sage']","['Mixed race' 'Hispanic' 'Asian' 'Arab' 'Indigenous' 'Pacific Islander'
 'White' 'Black']","['Teacher', 'Web Developer', 'Aerospace Engineer', 'Art Director', 'Interior Designer', 'Biomedical Scientist', 'Financial Planner', 'Urban Planner']","['Hot air ballooning, Yoga', 'Dancing, Beekeeping', 'Sculpting, Urban exploration', 'Playing sports, Gardening', 'Cross-stitching, Playing video games', 'Hiking, Meditating', 'Photography, Embroidery', 'Playing an instrument, Fishing']",False
